rainfall_mm,soil_moisture_pct,displacement_mm,pore_pressure_kpa,slope_angle_deg,risk_label
28.1,40.0,1.33,17.1,34.5,Safe
210.1,69.6,2.16,32.7,31.9,Danger
34.1,37.9,2.07,35.3,35.2,Watch
64.7,10.1,2.77,40.9,38.0,Watch
21.5,13.6,9.7,42.0,37.5,Safe
18.2,82.6,6.49,46.8,41.2,Danger
67.4,71.1,0.35,18.3,9.2,Watch
130.1,37.2,0.93,32.6,17.0,Watch
29.2,59.6,5.37,52.2,34.1,Watch
17.0,49.7,5.22,53.9,33.2,Watch
84.7,67.9,0.97,33.4,21.8,Watch
29.4,25.7,3.93,22.0,28.7,Safe
55.9,26.2,3.34,45.5,23.7,Watch
28.4,68.7,1.92,38.0,37.9,Safe
32.5,18.1,0.67,37.7,23.1,Safe
19.9,46.3,6.59,41.6,34.1,Safe
68.7,44.2,3.4,15.7,42.3,Safe
57.1,59.1,0.56,42.7,23.3,Safe
55.6,47.5,3.66,32.3,18.6,Safe
23.5,42.6,4.06,47.1,24.4,Safe
53.5,38.2,6.54,30.3,23.3,Safe
141.8,27.1,0.76,38.8,32.4,Watch
17.1,42.0,13.46,36.9,15.0,Warning
21.6,66.0,0.5,21.8,48.1,Safe
22.7,39.9,2.75,16.5,19.4,Safe
46.0,70.3,3.21,42.1,18.5,Watch
15.9,58.2,1.63,17.1,32.6,Safe
61.4,53.6,1.93,25.0,30.8,Watch
6.7,42.1,6.65,24.5,45.7,Safe
74.6,33.7,3.11,35.5,29.3,Safe
54.9,75.3,2.06,40.1,29.1,Watch
139.7,59.3,0.41,6.7,38.5,Watch
17.9,42.5,0.02,19.1,41.5,Safe
87.0,75.6,0.4,18.4,12.6,Watch
38.9,56.3,9.38,26.6,32.7,Warning
33.1,19.4,4.33,0.1,53.6,Safe
17.1,37.3,10.24,47.0,25.8,Safe
28.8,58.1,0.11,30.9,33.5,Safe
29.9,72.1,3.42,28.0,42.2,Watch
10.3,87.5,0.14,41.3,36.9,Watch
54.5,45.5,4.57,37.8,21.5,Safe
49.4,56.1,1.44,37.6,31.3,Safe
64.5,34.0,0.3,29.8,19.6,Watch
25.7,29.0,2.52,31.6,21.3,Safe
76.6,14.7,0.99,42.7,43.1,Watch
104.6,52.0,3.23,38.0,40.6,Watch
35.2,67.8,3.22,55.9,49.9,Danger
18.2,59.0,3.66,32.1,41.2,Safe
44.2,46.6,14.66,39.8,30.6,Danger
42.7,67.0,1.47,28.2,21.9,Watch
36.7,98.1,1.88,34.9,46.0,Warning
64.6,30.0,4.9,35.6,38.3,Watch
31.8,5.0,2.59,23.3,40.0,Safe
16.9,51.2,0.11,20.3,37.7,Safe
47.3,64.5,5.56,39.6,43.9,Watch
66.8,17.1,0.16,36.8,16.8,Safe
70.8,60.0,0.56,52.0,19.9,Watch
30.2,38.9,0.32,30.1,23.3,Safe
52.5,51.1,0.24,15.1,35.6,Safe
106.0,28.5,0.08,30.2,27.4,Watch
88.8,27.4,0.17,41.5,43.3,Safe
9.6,25.1,1.75,0.0,31.8,Safe
32.1,57.0,0.87,29.9,55.2,Safe
101.3,33.8,0.41,40.0,49.1,Watch
9.5,49.9,3.23,33.5,33.4,Safe
40.1,45.5,0.77,24.6,18.4,Safe
25.4,23.8,0.06,12.0,38.9,Safe
53.3,46.4,1.63,29.8,20.9,Watch
4.2,49.3,1.12,11.6,22.3,Safe
94.8,64.1,1.15,40.1,28.1,Danger
41.6,71.9,1.77,30.9,27.9,Watch
15.8,26.6,3.32,52.4,37.5,Safe
22.4,51.4,2.88,0.7,35.3,Safe
54.7,5.1,8.31,24.9,21.9,Safe
20.9,60.3,2.19,41.0,29.0,Safe
127.3,64.8,1.92,47.1,18.4,Danger
37.9,5.0,0.72,41.6,36.0,Safe
112.1,38.9,4.22,15.7,13.4,Watch
47.4,28.9,0.46,22.8,29.7,Safe
68.7,38.8,2.03,0.0,25.5,Safe
65.8,35.3,1.64,30.7,37.5,Safe
28.1,44.2,3.22,47.4,23.9,Safe
69.3,62.8,7.49,30.1,23.5,Danger
30.2,39.4,8.79,38.7,36.0,Watch
8.6,27.2,0.55,38.3,36.5,Safe
35.3,41.4,0.91,25.2,21.5,Safe
13.7,40.4,5.01,0.0,37.9,Watch
29.4,43.4,2.19,50.1,56.6,Safe
40.5,33.7,1.81,36.5,27.3,Safe
18.7,51.5,3.72,11.2,19.7,Safe
62.4,68.3,2.76,35.6,32.6,Warning
29.9,22.2,10.59,33.0,18.2,Safe
13.3,53.1,2.63,49.7,29.4,Safe
19.0,62.3,1.88,37.1,26.9,Safe
45.2,37.2,2.35,37.1,38.9,Watch
34.1,67.5,4.96,33.0,14.4,Safe
51.8,43.9,2.85,18.5,16.2,Watch
45.5,24.7,3.12,40.1,35.8,Safe
17.4,22.1,10.67,29.6,37.4,Safe
24.9,59.1,2.89,15.7,10.5,Safe
76.2,57.5,1.44,20.1,47.2,Watch
20.2,73.2,3.53,13.0,40.8,Watch
113.9,57.1,3.23,45.9,25.3,Danger
10.6,43.2,0.04,59.7,33.0,Safe
74.5,53.7,1.89,47.3,12.3,Watch
38.4,46.3,4.07,35.6,39.0,Watch
17.5,39.0,2.07,29.0,23.5,Safe
44.3,35.1,4.54,25.6,28.4,Safe
20.8,14.0,1.8,15.2,30.9,Safe
26.3,31.6,12.28,59.2,44.1,Warning
30.5,44.6,1.04,14.5,36.7,Safe
70.4,5.0,0.29,17.3,28.4,Safe
24.6,35.7,1.69,27.1,26.1,Safe
49.5,61.6,2.34,28.3,34.3,Watch
72.3,69.2,1.29,39.0,31.1,Danger
43.4,35.5,0.83,19.9,29.6,Safe
55.2,34.8,3.34,0.2,32.1,Safe
40.4,32.0,1.42,26.5,29.3,Safe
61.5,34.9,2.99,27.5,16.3,Safe
12.9,65.6,4.53,26.3,31.4,Safe
107.2,74.3,4.29,26.1,31.8,Warning
23.2,14.6,1.41,24.7,33.3,Safe
38.7,30.4,2.52,10.1,22.0,Safe
5.9,11.5,1.79,51.9,24.0,Safe
27.3,44.5,6.14,51.1,48.4,Safe
51.1,36.2,6.33,50.9,24.6,Safe
117.0,51.5,1.26,12.2,37.1,Danger
63.5,56.9,0.29,36.1,24.0,Watch
29.1,54.9,0.55,23.7,13.1,Safe
9.7,15.4,1.37,22.8,31.0,Safe
99.0,44.5,2.49,16.1,38.1,Watch
28.0,14.5,3.21,68.5,28.7,Safe
51.0,76.3,1.21,26.3,12.0,Watch
29.2,38.6,3.3,16.2,9.7,Safe
55.7,20.4,8.33,32.1,43.5,Safe
96.0,35.2,3.17,41.4,31.9,Safe
69.8,48.7,0.52,27.9,38.1,Watch
33.6,58.2,2.6,33.7,34.3,Watch
100.6,68.4,2.34,45.0,20.5,Danger
134.3,46.1,6.14,15.7,29.4,Warning
82.5,39.0,1.29,32.7,15.0,Safe
29.9,57.3,1.65,20.4,41.5,Safe
74.6,56.8,2.74,18.4,35.2,Warning
81.9,47.1,2.23,56.3,39.4,Watch
34.1,59.6,3.81,28.7,44.9,Watch
134.3,34.0,0.12,14.1,28.4,Safe
93.1,44.6,2.49,28.3,24.6,Safe
35.5,8.4,0.39,11.9,30.9,Safe
29.9,70.0,1.14,26.7,44.7,Warning
80.7,36.1,3.25,19.8,16.3,Safe
158.4,70.1,0.51,37.7,32.2,Danger
13.9,33.2,1.11,59.1,40.0,Safe
57.6,50.4,3.64,27.4,35.1,Safe
73.6,46.0,3.16,20.4,42.7,Warning
95.4,34.2,0.29,31.4,16.6,Watch
74.1,53.6,2.58,52.4,42.9,Warning
28.3,68.0,0.48,37.7,25.8,Safe
12.4,77.2,0.87,27.9,11.0,Watch
32.7,58.4,1.84,0.0,28.7,Safe
72.4,23.2,0.35,29.2,23.6,Safe
25.9,19.7,15.18,41.6,30.4,Watch
105.7,65.5,0.54,44.4,16.8,Watch
37.7,27.0,4.56,49.7,30.8,Watch
24.5,56.1,5.31,19.9,26.3,Safe
62.3,47.4,15.59,24.0,51.9,Danger
34.8,68.7,1.68,28.2,33.7,Watch
29.3,54.2,6.22,40.6,34.3,Safe
145.9,44.4,9.48,26.1,29.7,Danger
25.7,82.1,0.57,37.9,44.5,Watch
31.7,59.8,1.96,24.2,36.9,Watch
63.0,55.0,0.19,19.4,47.1,Watch
104.6,32.7,2.91,46.6,42.5,Watch
58.8,24.4,2.61,34.7,28.1,Safe
45.1,40.3,0.68,41.2,39.3,Watch
157.2,18.0,4.8,26.9,40.1,Watch
30.5,39.2,0.11,42.1,41.4,Watch
30.7,59.4,4.92,14.1,36.0,Safe
26.1,62.7,0.08,16.4,18.6,Safe
56.2,38.8,3.21,44.1,31.7,Safe
19.9,97.8,0.25,28.9,33.1,Watch
15.6,67.9,0.87,26.3,32.7,Safe
31.7,44.5,3.84,16.2,43.5,Watch
9.2,65.5,0.99,42.1,25.6,Safe
51.0,34.6,2.15,58.0,33.4,Safe
56.3,49.6,7.4,39.1,31.3,Warning
63.4,38.5,0.15,23.3,38.8,Watch
76.8,23.2,5.0,50.8,50.1,Warning
32.4,54.6,0.2,35.4,38.2,Safe
96.6,44.9,0.41,23.5,37.6,Watch
90.2,46.2,0.38,49.1,21.8,Watch
17.5,44.5,15.4,27.3,16.6,Warning
40.5,28.8,0.6,8.4,34.6,Safe
3.4,73.6,6.81,25.2,30.1,Watch
97.5,49.5,14.11,38.0,36.6,Warning
75.9,40.2,1.45,19.2,25.9,Watch
112.8,21.4,2.99,1.9,46.0,Watch
10.5,70.3,4.53,52.0,20.0,Watch
59.9,61.5,1.5,74.9,30.0,Watch
27.5,45.0,0.53,22.9,28.1,Safe
5.7,21.9,1.71,20.6,43.0,Safe
83.8,74.9,4.43,9.8,29.7,Warning
14.1,38.4,4.55,17.7,26.2,Safe
54.5,32.9,0.79,7.1,32.8,Safe
27.3,44.1,0.58,10.4,24.1,Safe
47.8,51.8,7.6,30.0,31.8,Warning
77.6,42.0,0.13,6.3,30.7,Safe
47.9,5.0,3.98,8.0,60.9,Safe
19.6,49.5,0.14,33.1,27.4,Safe
148.3,61.6,5.46,20.7,31.1,Danger
32.8,29.0,7.07,35.4,34.2,Safe
23.1,73.1,1.06,24.9,34.7,Watch
39.5,60.7,0.23,27.2,42.4,Safe
10.8,53.4,1.97,41.7,51.2,Watch
24.9,26.7,1.06,21.8,24.0,Safe
34.4,50.0,1.62,40.6,36.4,Safe
50.8,51.4,3.28,23.7,30.4,Watch
43.8,43.5,0.71,17.7,35.3,Safe
60.1,61.0,1.32,13.9,43.1,Watch
40.7,38.5,4.58,5.1,48.3,Safe
89.5,40.1,3.1,11.4,40.7,Watch
67.6,33.0,1.18,3.4,35.2,Safe
56.8,36.9,3.27,15.1,42.3,Safe
99.6,42.3,4.35,42.3,23.6,Warning
99.6,41.7,2.69,29.9,24.7,Watch
46.2,40.8,0.82,24.2,33.7,Safe
31.5,61.6,0.0,19.6,43.6,Watch
49.4,72.0,4.87,28.8,29.0,Warning
38.1,21.9,5.19,30.5,30.1,Safe
30.5,71.6,3.59,13.3,12.2,Safe
48.0,57.1,0.24,37.0,55.9,Watch
55.5,28.9,2.64,25.1,29.7,Safe
65.3,39.1,5.16,34.5,5.0,Watch
110.3,50.1,1.48,29.5,33.7,Warning
51.5,15.2,0.66,8.7,36.7,Safe
41.4,43.4,2.66,49.5,29.7,Safe
82.4,54.5,5.25,29.8,22.9,Watch
21.3,31.6,0.15,24.5,41.0,Safe
9.3,18.4,2.73,38.7,39.8,Safe
59.4,48.6,3.09,12.6,37.3,Safe
32.7,84.7,2.77,6.4,24.4,Safe
34.7,32.2,3.15,38.3,25.9,Safe
20.9,32.6,2.99,47.2,28.5,Safe
93.8,41.4,0.42,34.3,27.9,Watch
9.7,73.3,0.8,42.1,38.3,Safe
63.6,15.3,2.89,11.0,28.1,Safe
41.9,58.9,0.05,24.6,22.5,Safe
114.9,36.5,3.02,20.1,36.2,Watch
82.6,38.1,3.28,45.4,55.8,Warning
16.2,26.8,0.82,37.4,24.1,Safe
67.6,40.5,2.73,45.5,24.9,Watch
58.1,27.3,2.29,20.7,30.8,Safe
39.6,35.2,0.91,13.0,39.6,Watch
64.0,5.0,1.87,49.9,37.7,Safe
24.8,13.8,7.21,30.4,30.8,Safe
45.1,51.1,1.67,46.0,27.6,Safe
42.4,67.7,2.98,29.0,53.0,Safe
21.8,100.0,0.11,63.1,43.4,Warning
32.7,61.6,0.24,47.7,49.4,Watch
28.5,35.7,0.25,27.6,39.0,Safe
55.5,9.3,4.52,30.3,31.1,Safe
97.5,54.7,1.29,30.4,36.0,Warning
13.0,18.9,0.77,13.0,50.1,Safe
56.7,30.5,4.13,22.8,37.1,Watch
27.6,60.9,0.56,21.6,14.8,Safe
79.1,50.3,0.85,33.5,46.0,Warning
56.2,28.3,1.69,17.8,47.0,Safe
10.1,14.3,1.21,27.7,44.4,Safe
48.0,48.8,2.64,24.5,18.6,Watch
38.0,51.0,1.24,31.1,35.9,Safe
14.4,72.1,1.5,52.0,42.3,Safe
27.9,5.0,5.96,46.4,32.2,Safe
46.5,47.1,6.48,10.3,35.8,Safe
28.6,61.5,5.28,29.2,37.6,Safe
85.4,37.4,6.0,25.5,23.7,Watch
37.7,16.3,2.53,20.3,36.7,Safe
26.3,28.4,3.12,62.3,22.1,Safe
48.4,45.7,2.44,22.1,31.0,Safe
53.1,36.2,4.62,23.1,26.2,Safe
79.6,50.5,2.4,56.3,40.8,Watch
43.8,68.0,0.35,44.5,38.7,Watch
51.5,37.8,4.98,23.4,37.7,Watch
66.5,67.0,4.29,41.4,34.8,Watch
21.8,42.9,5.15,26.4,36.4,Safe
76.3,51.1,0.63,27.4,52.1,Watch
14.8,42.9,0.95,17.9,45.2,Safe
46.1,51.6,1.05,0.0,22.4,Safe
46.7,54.7,2.13,8.6,26.7,Safe
45.8,56.6,0.43,13.4,29.9,Safe
13.6,45.1,1.46,36.3,29.6,Safe
2.0,5.0,0.6,32.3,23.7,Safe
33.6,55.7,0.92,46.3,37.9,Watch
54.3,9.5,3.68,11.9,31.4,Safe
106.8,34.1,5.79,56.8,34.2,Warning
54.8,5.0,0.07,55.4,14.9,Safe
14.5,75.6,2.5,30.5,16.3,Watch
35.1,52.5,0.11,19.7,26.6,Safe
36.8,39.1,0.27,20.5,38.1,Safe
96.8,70.5,3.66,33.0,36.8,Warning
55.9,54.6,3.99,58.2,42.1,Warning
16.8,47.2,5.05,28.6,25.0,Watch
26.7,52.1,1.93,6.3,38.9,Safe
71.1,38.1,5.89,58.4,47.3,Watch
48.8,22.7,0.55,24.0,41.3,Safe
41.8,62.3,0.86,51.8,19.1,Watch
35.0,43.7,0.43,39.4,43.1,Watch
70.0,13.3,4.79,27.8,35.3,Watch
30.8,54.1,0.78,44.5,36.5,Watch
25.8,45.7,0.51,19.0,57.0,Watch
78.5,75.6,2.93,25.6,34.5,Warning
1.9,49.8,0.24,22.0,38.3,Safe
16.3,23.7,0.14,27.0,32.9,Safe
22.4,12.8,0.34,38.2,29.6,Safe
82.1,67.8,0.0,38.1,35.6,Warning
46.9,43.9,3.58,6.7,27.6,Safe
15.3,29.4,2.48,22.0,33.5,Safe
14.2,32.0,0.71,24.6,29.0,Safe
83.7,68.4,0.8,38.8,11.2,Watch
14.2,53.5,5.0,9.0,27.1,Safe
24.9,64.7,2.09,40.6,41.6,Watch
30.0,49.4,3.6,13.1,37.2,Safe
60.1,29.9,1.81,33.7,29.7,Safe
27.9,77.2,0.81,46.7,33.0,Watch
12.1,38.0,10.56,11.6,23.9,Safe
63.8,59.5,2.5,33.6,25.0,Watch
62.9,64.5,0.42,27.2,32.1,Watch
114.8,45.1,1.56,15.3,29.8,Warning
50.1,25.0,1.2,11.6,24.5,Safe
13.7,32.8,0.72,19.4,31.3,Safe
111.2,57.2,8.13,17.8,20.9,Warning
30.0,54.6,6.38,26.9,47.7,Safe
74.2,68.4,0.67,23.6,41.0,Safe
108.7,65.5,1.3,36.4,10.3,Watch
44.3,27.8,4.31,42.1,40.4,Safe
40.4,71.0,0.7,7.1,28.3,Safe
50.3,26.5,2.69,26.2,26.5,Safe
57.2,55.7,3.61,15.8,39.5,Safe
82.7,88.6,3.18,13.7,30.6,Warning
36.2,50.6,3.68,6.5,28.1,Safe
42.8,13.0,3.68,5.4,18.7,Safe
27.2,39.1,10.04,22.2,41.2,Watch
27.1,84.1,1.28,35.9,42.4,Watch
19.9,41.3,6.33,35.8,33.6,Watch
28.7,68.9,0.07,14.2,20.3,Safe
17.8,27.8,1.02,12.7,35.0,Safe
76.3,38.6,0.15,33.6,38.4,Safe
65.4,41.1,3.16,23.5,31.7,Watch
38.4,80.1,0.32,43.3,40.8,Watch
49.3,39.5,5.61,13.3,33.7,Watch
19.9,11.1,3.12,2.1,35.0,Safe
40.3,87.9,0.09,39.2,46.8,Watch
90.3,49.1,3.76,1.6,27.1,Safe
88.2,56.8,5.94,8.3,16.3,Watch
116.3,16.1,3.25,20.0,30.3,Safe
76.1,49.6,0.09,25.7,26.4,Watch
52.5,45.3,5.85,39.0,17.8,Warning
73.4,27.6,3.96,14.8,38.2,Safe
14.7,57.0,1.43,49.8,32.0,Safe
69.7,14.3,1.2,7.3,13.8,Safe
77.9,27.5,1.96,24.4,47.5,Safe
39.8,66.8,6.05,42.5,24.7,Warning
43.2,31.9,0.87,43.2,25.8,Safe
33.7,36.1,0.32,0.0,41.4,Safe
38.9,46.6,6.0,70.6,36.3,Watch
47.2,38.3,0.08,25.2,42.9,Safe
50.8,57.4,7.26,34.2,10.2,Watch
20.2,48.2,1.09,25.0,29.1,Safe
23.5,17.9,2.13,62.0,33.3,Safe
65.4,31.8,0.43,49.3,45.0,Safe
54.3,29.8,6.98,61.6,23.6,Warning
21.7,36.7,4.16,37.1,28.6,Safe
37.5,47.0,7.74,43.7,33.4,Watch
127.3,50.5,3.45,14.3,39.6,Danger
4.3,5.0,0.61,26.0,20.9,Safe
1.9,63.5,1.11,43.7,40.1,Safe
4.4,43.4,2.0,34.8,26.1,Safe
160.3,24.8,2.8,31.6,35.8,Warning
16.4,62.1,7.83,18.4,30.1,Safe
32.2,7.1,1.45,47.5,34.7,Safe
61.7,16.6,3.64,47.3,34.1,Safe
58.8,83.3,9.73,45.6,44.8,Danger
34.0,47.6,0.5,34.4,29.6,Safe
103.8,31.7,5.96,30.2,29.0,Watch
71.5,47.0,1.64,46.9,42.7,Watch
24.4,41.7,3.96,44.1,46.0,Safe
17.2,45.6,1.04,16.6,28.0,Safe
46.6,53.8,1.22,34.7,38.9,Safe
73.8,41.4,0.08,39.9,23.5,Safe
129.2,51.4,10.66,19.9,39.0,Danger
52.4,42.2,5.04,43.6,41.2,Watch
31.1,30.2,0.3,40.8,29.2,Safe
97.7,25.1,22.86,23.8,43.1,Danger
88.9,68.7,2.79,9.6,29.4,Warning
70.9,56.7,5.77,38.8,32.2,Watch
14.1,63.7,0.21,59.5,35.9,Watch
32.4,45.1,1.48,33.8,22.4,Safe
35.8,49.1,3.32,39.6,18.4,Safe
71.0,41.8,0.34,12.5,34.8,Safe
6.4,65.8,2.01,29.3,24.6,Safe
30.4,38.8,1.75,28.3,19.8,Safe
42.2,27.3,0.73,16.7,39.7,Safe
34.8,54.4,1.07,36.6,47.2,Watch
120.3,42.3,10.24,36.0,40.6,Danger
83.2,49.5,1.02,25.6,20.2,Safe
83.1,57.8,0.72,29.8,33.8,Watch
28.6,34.6,2.3,60.8,28.9,Safe
47.5,41.1,3.33,20.7,23.5,Watch
19.8,39.4,3.87,13.0,32.9,Safe
20.3,68.2,4.21,12.7,31.3,Warning
83.7,45.3,0.11,33.7,29.7,Watch
74.4,47.8,1.5,0.0,41.9,Watch
18.5,24.2,4.46,22.3,45.0,Safe
45.3,58.2,7.06,15.5,28.8,Safe
9.9,52.7,2.77,29.1,30.2,Watch
61.0,30.0,0.16,29.2,29.5,Safe
18.1,79.6,1.52,35.2,37.1,Safe
45.3,51.1,0.23,39.2,35.3,Watch
126.6,33.8,4.14,47.1,24.9,Warning
16.1,44.9,0.2,24.7,30.7,Safe
53.9,38.4,0.62,20.0,17.0,Safe
40.5,72.8,1.62,42.8,16.3,Watch
14.8,61.8,1.86,5.1,20.2,Safe
22.9,53.2,1.57,41.4,29.5,Safe
57.2,75.9,1.87,32.1,38.1,Watch
35.4,26.3,3.75,36.7,24.2,Safe
105.9,59.0,1.38,35.5,30.7,Safe
59.2,54.9,2.38,32.0,34.2,Watch
17.2,40.9,1.08,32.7,47.4,Watch
76.4,40.9,1.31,13.3,32.6,Watch
82.9,61.6,2.85,20.2,33.0,Safe
51.2,60.3,2.02,56.7,25.9,Warning
62.7,19.4,3.85,40.1,50.4,Safe
50.7,77.7,2.47,45.9,39.6,Warning
95.5,65.6,4.88,24.8,20.9,Danger
88.0,39.9,1.76,31.2,47.0,Watch
9.9,30.8,2.03,37.9,39.2,Safe
8.8,65.0,3.33,48.1,34.3,Safe
35.9,53.9,0.75,27.7,38.6,Safe
73.2,57.9,1.46,37.2,43.4,Watch
93.2,55.3,2.94,40.7,24.5,Warning
31.5,66.9,0.09,44.0,28.1,Safe
35.2,60.4,1.72,27.0,31.6,Safe
33.0,35.4,2.74,49.2,19.6,Safe
39.2,34.3,10.27,8.7,39.3,Safe
47.0,51.4,6.29,13.1,29.2,Watch
28.8,86.2,0.99,37.2,28.1,Safe
32.9,42.3,2.12,36.8,25.6,Safe
55.3,51.5,0.17,26.5,31.7,Safe
13.2,61.1,0.83,23.4,33.6,Safe
134.7,37.5,4.47,23.6,42.0,Watch
71.8,59.4,0.39,16.5,42.2,Watch
102.8,45.3,0.89,29.3,20.7,Watch
19.2,67.5,8.65,6.7,36.6,Warning
25.5,28.0,5.21,47.0,44.3,Safe
3.0,86.6,4.57,35.7,29.8,Safe
43.2,39.4,6.0,49.4,30.3,Watch
44.2,54.4,4.15,32.4,28.0,Safe
51.3,45.1,0.39,29.4,37.4,Safe
8.1,25.6,2.18,31.9,34.9,Safe
40.7,60.0,1.76,19.5,41.8,Safe
53.4,40.2,1.12,11.3,30.9,Safe
59.5,54.5,5.39,15.2,44.6,Warning
26.4,30.5,1.87,23.6,38.0,Safe
148.0,40.3,0.19,16.7,43.8,Warning
34.9,39.7,0.96,50.2,26.0,Watch
46.6,54.9,0.78,19.4,47.7,Watch
31.8,50.5,6.55,35.9,26.4,Safe
26.7,41.8,3.13,38.8,26.9,Safe
66.7,38.3,2.47,48.6,28.1,Safe
8.6,50.7,2.12,40.2,27.0,Watch
69.6,48.6,3.15,27.4,50.9,Watch
45.8,47.3,4.22,55.6,37.2,Safe
36.4,80.4,2.42,11.3,37.0,Safe
14.0,54.9,8.36,15.9,13.1,Safe
43.0,79.6,11.3,33.3,44.9,Warning
66.2,43.7,16.11,31.3,21.6,Warning
47.3,44.1,3.32,42.3,31.6,Watch
39.7,35.9,8.09,32.4,25.0,Watch
34.4,50.4,1.55,35.5,34.4,Watch
29.2,39.1,5.89,44.9,47.3,Warning
15.1,36.6,7.2,32.1,22.4,Watch
65.3,10.8,7.03,40.2,24.8,Watch
49.7,71.4,5.33,18.7,33.4,Safe
68.2,38.1,1.57,19.7,47.7,Watch
28.8,71.5,0.52,43.2,27.8,Safe
36.5,43.3,1.22,31.8,24.8,Safe
14.3,56.6,4.37,32.5,33.6,Safe
9.1,46.3,0.8,19.6,32.1,Safe
44.8,52.5,1.95,23.9,21.8,Safe
4.3,26.8,2.5,34.3,27.9,Safe
53.7,66.3,2.78,25.5,12.3,Safe
25.6,38.4,8.23,17.1,31.7,Safe
165.3,61.7,3.25,17.2,19.5,Warning
42.5,18.7,4.63,20.4,56.7,Safe
63.1,31.4,2.62,24.9,37.5,Safe
23.8,51.7,5.38,25.9,34.5,Safe
91.1,42.1,0.92,53.5,37.3,Watch
96.0,53.2,0.71,43.9,27.1,Warning
81.2,48.7,7.82,34.5,30.6,Warning
145.3,77.9,3.55,57.9,37.1,Danger
16.1,54.7,3.34,28.3,22.2,Safe
66.5,37.2,1.89,37.1,38.8,Watch
21.8,37.9,1.42,34.9,53.1,Safe
16.7,66.7,2.43,37.1,17.2,Watch
40.7,17.5,0.39,18.8,37.3,Safe
50.0,55.1,1.82,25.4,23.8,Watch
38.5,24.9,1.82,17.8,38.9,Safe
12.6,65.0,2.32,36.1,35.4,Watch
43.9,37.2,3.02,30.0,50.8,Watch
41.2,54.5,9.46,1.8,49.0,Safe
17.4,45.7,3.17,37.7,17.5,Safe
108.5,20.0,6.46,33.3,39.6,Watch
136.6,56.5,2.44,55.6,39.5,Danger
46.0,32.0,2.96,43.9,43.9,Safe
2.1,59.4,0.22,46.7,36.7,Watch
41.5,27.0,0.43,13.1,38.0,Safe
87.8,49.4,2.6,46.8,21.7,Watch
42.3,45.7,1.51,27.1,36.2,Safe
38.2,34.2,4.81,19.6,29.8,Safe
67.3,69.8,2.35,0.0,38.8,Warning
166.6,45.6,6.42,49.7,31.1,Danger
53.4,37.4,10.76,25.7,36.5,Warning
46.4,50.4,0.48,28.2,38.2,Safe
101.1,18.8,1.51,34.8,38.3,Safe
58.3,89.1,3.28,57.9,24.6,Danger
125.8,25.5,1.09,26.6,56.2,Watch
17.0,54.9,0.93,29.8,34.5,Safe
17.3,46.1,5.04,44.5,38.3,Safe
20.5,66.2,11.79,25.8,32.6,Warning
77.5,48.2,4.46,17.5,20.9,Watch
53.7,33.5,2.22,0.0,39.8,Safe
34.1,11.6,1.75,50.0,34.7,Safe
53.9,13.0,2.33,33.6,40.9,Watch
85.6,40.7,1.86,38.2,25.4,Watch
32.6,69.7,2.1,22.7,28.7,Safe
71.2,14.9,0.68,40.2,34.7,Safe
29.5,78.3,7.02,21.2,32.5,Watch
9.6,64.6,4.21,32.4,29.1,Watch
42.3,20.7,3.43,31.6,34.7,Safe
8.4,25.5,8.98,46.9,46.3,Safe
32.2,27.3,1.0,39.7,36.6,Safe
46.8,50.4,0.25,20.6,43.7,Safe
20.6,44.0,5.25,39.0,30.3,Safe
63.5,43.3,19.35,24.5,32.5,Danger
34.7,35.9,2.59,17.8,34.4,Safe
64.9,48.2,0.18,38.3,27.6,Safe
41.2,60.1,4.55,32.9,34.5,Safe
35.6,42.7,0.23,12.1,47.7,Safe
20.8,33.1,2.33,22.3,49.4,Safe
42.8,62.9,0.98,41.2,45.8,Warning
47.0,41.0,7.4,35.8,35.1,Watch
54.6,54.9,1.8,36.5,24.8,Watch
50.8,43.2,6.86,57.7,56.5,Warning
12.4,64.5,1.07,44.9,26.9,Safe
83.1,67.2,1.47,28.2,47.2,Warning
56.0,66.6,8.82,23.9,35.7,Danger
43.7,35.1,0.67,19.8,21.7,Safe
54.1,34.9,2.59,23.1,17.2,Safe
61.7,60.7,1.48,6.0,45.9,Safe
140.6,43.8,4.46,11.8,26.3,Watch
26.4,44.4,0.42,39.9,19.4,Safe
27.0,32.5,1.72,53.0,29.3,Safe
16.1,70.4,3.6,30.8,31.9,Watch
5.9,63.7,1.57,19.5,35.7,Safe
57.0,42.9,0.18,0.0,35.2,Watch
144.4,33.4,3.66,55.6,24.7,Danger
33.5,32.6,2.1,9.9,32.0,Safe
95.5,47.4,0.03,7.9,49.2,Watch
33.9,52.0,2.85,25.5,21.5,Safe
92.4,29.5,7.57,29.4,36.7,Warning
53.8,22.6,0.35,30.2,21.5,Safe
43.1,46.4,2.68,17.2,27.9,Safe
26.7,60.6,3.91,36.2,43.3,Watch
44.7,46.3,0.22,22.2,11.7,Safe
76.4,40.5,0.07,22.5,53.0,Warning
23.9,24.7,1.87,25.8,19.1,Safe
39.7,33.6,4.7,19.8,11.9,Safe
49.0,60.8,0.53,11.2,32.2,Safe
74.7,22.4,5.44,12.2,27.7,Safe
45.7,76.9,3.21,13.4,25.8,Warning
34.2,46.5,1.21,36.8,38.4,Watch
51.4,16.4,2.18,36.0,22.7,Safe
